SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,genre_larger
Hold You DownJennifer Lopez Featuring Fat Joe,Jennifer Lopez Featuring Fat Joe,Hold You Down,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",2wxRI1QYuRehNLyLu48YfN,https://p.scdn.co/mp3-preview/63e362e5d697f0dd472ef79ea914dcc6ea4655ae?cid=b8d3901151d34489a160e3cf0ab1fa94,Rebirth,False,272733.0,40.0,0.674,0.485,10.0,-12.443,1.0,0.32,0.00717,0.0,0.106,0.527,85.265,4.0,dance pop,pop
"Lolli Lolli (Pop That Body)Three 6 Mafia Featuring Project Pat, Young D & Superpower","Three 6 Mafia Featuring Project Pat, Young D & Superpower",Lolli Lolli (Pop That Body),"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4xWMTkwknjh8FzxNrkwLl6,https://p.scdn.co/mp3-preview/a8383524836ecec85b54c1218c889bd020eb2d55?cid=b8d3901151d34489a160e3cf0ab1fa94,Last 2 Walk,True,251373.0,52.0,0.89,0.946,2.0,-5.673,1.0,0.0489,0.0188,0.000128,0.11,0.872,120.0,4.0,pop rap,rap
FifteenTaylor Swift,Taylor Swift,Fifteen,"['pop', 'post-teen pop']",4t0OI7XrODjSkAu3bTPmWj,,Fearless,False,294333.0,60.0,0.556,0.651,7.0,-4.396,1.0,0.0266,0.067,0.0,0.145,0.203,95.485,4.0,pop,pop
MagnificentU2,U2,Magnificent,"['irish rock', 'permanent wave', 'rock']",47z5v7hkOTuvb82F0FWALC,,No Line On The Horizon,False,324013.0,45.0,0.535,0.712,6.0,-5.953,0.0,0.035,0.000131,0.361,0.114,0.619,114.974,4.0,rock,rock
Imma Put It On HerDAY26 Featuring P. Diddy & Yung Joc,DAY26 Featuring P. Diddy & Yung Joc,Imma Put It On Her,"['boy band', 'deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']",20m3aiJZdxy6kzOapoVTyD,https://p.scdn.co/mp3-preview/615eae837fe95cdd0f8990b131da6d4d3443b4fc?cid=b8d3901151d34489a160e3cf0ab1fa94,Forever In A Day,False,264653.0,41.0,0.598,0.905,7.0,-5.095,1.0,0.176,0.0275,0.0,0.172,0.645,143.015,4.0,r&b,r&b
HeartlessThe Fray,The Fray,Heartless,"['neo mellow', 'piano rock', 'pop', 'pop rock']",7yuWHdSLrknIYMgbkdmPOS,https://p.scdn.co/mp3-preview/9b4df4700bccd181fe68948d67e5d00be9b41153?cid=b8d3901151d34489a160e3cf0ab1fa94,Through the Years: The Best of The Fray,False,255906.0,52.0,0.394,0.693,9.0,-6.993,1.0,0.0938,0.675,0.0,0.115,0.433,164.004,4.0,pop,pop
Down To EarthJustin Bieber,Justin Bieber,Down To Earth,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",1q9pBaYcydq7LyYwD8SEBs,,My World,False,245760.0,55.0,0.536,0.727,2.0,-4.861,1.0,0.0269,0.398,0.0,0.434,0.205,82.032,4.0,dance pop,pop
G.R.I.N.D. (Get Ready It's A New Day)Asher Roth,Asher Roth,G.R.I.N.D. (Get Ready It's A New Day),"['indie pop rap', 'pop rap', 'rap']",,,,,,,,,,,,,,,,,,,pop rap,rap
"MonsterKanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj","Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Monster,"['chicago rap', 'rap']",1ZHYJ2Wwgxes4m8Ba88PeK,,My Beautiful Dark Twisted Fantasy,True,378893.0,73.0,0.628,0.692,2.0,-5.64,1.0,0.202,0.00244,0.013,0.668,0.0964,124.791,5.0,rap,rap
Marry The NightLady Gaga,Lady Gaga,Marry The Night,"['dance pop', 'pop']",1k18nxjYj8R5iz82Ap7GEY,,Born This Way,False,264520.0,53.0,0.614,0.879,0.0,-4.422,1.0,0.056,0.00104,0.00438,0.41,0.407,131.092,4.0,dance pop,pop
Drunk On YouLuke Bryan,Luke Bryan,Drunk On You,"['contemporary country', 'country', 'country road']",3b7CDTKB0SRTmQ6ytYi5vZ,,Tailgates & Tanlines,False,213546.0,65.0,0.558,0.872,9.0,-4.401,1.0,0.0449,0.178,0.0,0.173,0.472,143.971,4.0,country,country
It's GoodLil Wayne Featuring Drake & Jadakiss,Lil Wayne Featuring Drake & Jadakiss,It's Good,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",5o5KX1f1JBQ2SxGzE8RQQA,,Tha Carter IV (Deluxe),True,241466.0,50.0,0.666,0.715,8.0,-7.292,1.0,0.156,0.0244,0.0,0.119,0.1,85.356,5.0,pop rap,rap
New Day50 Cent Featuring Dr. Dre & Alicia Keys,50 Cent Featuring Dr. Dre & Alicia Keys,New Day,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2swCZgyEIdacDpUNcSQMQI,,New Day,True,264840.0,51.0,0.466,0.828,2.0,-4.289,0.0,0.24,0.0642,0.0,0.04,0.74,194.186,4.0,pop rap,rap
Drunk Last NightEli Young Band,Eli Young Band,Drunk Last Night,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",4hnK8P3v7kE7T4PMBYwRhu,,1,False,219213.0,56.0,0.528,0.856,7.0,-4.605,1.0,0.0351,0.052,0.0,0.0988,0.572,87.019,4.0,country,country
How To LoveChristina Grimmie,Christina Grimmie,How To Love,"['post-teen pop', 'viral pop']",6xVIlqDFInhEEgBDV02kp3,,The Complete Season 6 Collection,False,171819.0,33.0,0.428,0.635,10.0,-5.144,1.0,0.0372,0.331,1.1e-06,0.0994,0.205,140.082,4.0,post-teen pop,pop
No Matter What They SayLil' Kim,Lil' Kim,No Matter What They Say,"['dance pop', 'east coast hip hop', 'escape room', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",5bH5uk3A1Y9Aky75Akkdvg,https://p.scdn.co/mp3-preview/bb2b75e1dd9134b616506f437036bb8d236b2d63?cid=b8d3901151d34489a160e3cf0ab1fa94,The Notorious Kim,False,251200.0,39.0,0.743,0.774,1.0,-7.697,1.0,0.325,0.0262,0.0,0.137,0.646,106.082,4.0,dance pop,pop
Lucky 4 You (Tonight I'm Just Me)SHeDAISY,SHeDAISY,Lucky 4 You (Tonight I'm Just Me),"['contemporary country', 'country', 'country dawn', 'country road']",1mpWPva1J4iAzM6mvfeSCF,,The Whole Shebang,False,240600.0,32.0,0.547,0.743,7.0,-6.353,1.0,0.0317,0.182,0.0,0.399,0.437,148.166,4.0,country,country
"Let's Get ItThree The... G. Dep, P. Diddy & Black Rob","Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,[],,,,,,,,,,,,,,,,,,,,
Happy PeopleR. Kelly,R. Kelly,Happy People,[],266hoXlxTshUk4XsNQK5to,https://p.scdn.co/mp3-preview/ba07f56c2eb9a5eaa12859759fe8b70117ade6b5?cid=b8d3901151d34489a160e3cf0ab1fa94,Happy People/U Saved Me,False,469200.0,37.0,0.828,0.586,8.0,-6.274,1.0,0.205,0.0811,0.0,0.101,0.802,97.01,4.0,,
Goin' CrazyNatalie,Natalie,Goin' Crazy,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",48JAAdtKgOQ4u4QRER6bJX,,Natalie,False,294093.0,51.0,0.601,0.544,1.0,-7.351,1.0,0.0252,0.673,0.0086,0.0796,0.3,105.941,4.0,quiet storm,quiet storm
LuxuriousGwen Stefani,Gwen Stefani,Luxurious,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",3UQmoVQJqBYauTZLVPs3uo,,Love Angel Music Baby (Deluxe Version),False,264920.0,51.0,0.813,0.724,0.0,-3.987,1.0,0.0738,0.133,0.0,0.114,0.688,131.05,4.0,dance pop,pop
I Who Have NothingJordin Sparks,Jordin Sparks,I Who Have Nothing,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",,,,,,,,,,,,,,,,,,,dance pop,pop
Many Rivers To CrossAnnie Lennox,Annie Lennox,Many Rivers To Cross,"['europop', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']",,,,,,,,,,,,,,,,,,,pop rock,rock
Little MissSugarland,Sugarland,Little Miss,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",1hiIyiFaVmFvYKDnEWGzvb,,The Incredible Machine,False,271266.0,45.0,0.351,0.797,11.0,-4.286,1.0,0.0379,0.0959,4.12e-05,0.157,0.243,129.14,5.0,country,country
I Can't Go For That / You Make My DreamsGlee Cast,Glee Cast,I Can't Go For That / You Make My Dreams,"['glee club', 'hollywood', 'post-teen pop']",5JBa94s53RNVoHnjxwyrSF,https://p.scdn.co/mp3-preview/f39df3dc83cb83186b512f9691d012fdce72eb98?cid=b8d3901151d34489a160e3cf0ab1fa94,I Can't Go For That / You Make My Dreams (Glee Cast Version),False,161320.0,41.0,0.637,0.836,2.0,-3.941,1.0,0.0789,0.0264,0.0,0.0958,0.898,184.04,4.0,post-teen pop,pop
Made In The USADemi Lovato,Demi Lovato,Made In The USA,"['dance pop', 'pop', 'post-teen pop']",6SjCa7LhEpPNiCxe3bLln4,,Demi,False,196093.0,60.0,0.576,0.86,8.0,-3.913,1.0,0.0394,0.000875,0.0,0.316,0.594,87.461,4.0,dance pop,pop
FailureBreaking Benjamin,Breaking Benjamin,Failure,"['alternative metal', 'nu metal', 'post-grunge']",4wh0E9OwMCxcaIKTg0Mts9,,Dark Before Dawn,False,214853.0,63.0,0.462,0.89,1.0,-4.853,1.0,0.0382,2.99e-05,0.00909,0.0685,0.383,155.008,4.0,post-grunge,post-grunge
MoreTrace Adkins,Trace Adkins,More,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",2XFSYvCBdoFebF3nqrLByy,,More...,False,187000.0,20.0,0.477,0.811,4.0,-6.765,1.0,0.0456,0.112,0.000663,0.234,0.708,179.112,4.0,country,country
Knock KnockMonica,Monica,Knock Knock,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",6Ln2tBK4EnNtMLtYyAZhr7,https://p.scdn.co/mp3-preview/0455067f1f16d11216ef93f241c2907445b3d623?cid=b8d3901151d34489a160e3cf0ab1fa94,After The Storm,False,257653.0,38.0,0.777,0.588,10.0,-8.651,1.0,0.373,0.414,4.79e-05,0.146,0.54,88.915,4.0,dance pop,pop
How Do I BreatheMario,Mario,How Do I Breathe,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",174rZBKJAqD10VBnOjlQQ3,https://p.scdn.co/mp3-preview/9d57f1e3832a008bc8a6f3463b5b77112177e948?cid=b8d3901151d34489a160e3cf0ab1fa94,Go,False,216893.0,69.0,0.684,0.455,5.0,-8.216,1.0,0.0307,0.215,1.08e-06,0.263,0.487,97.956,4.0,dance pop,pop
LaredoChris Cagle,Chris Cagle,Laredo,"['contemporary country', 'country', 'country road', 'modern country rock']",1FPdKaYo5DK8oxCwkUq0GS,,The Best Of Chris Cagle,False,229573.0,44.0,0.47,0.794,1.0,-5.784,1.0,0.0438,0.16,0.0,0.0927,0.673,159.983,4.0,country,country
I DisappearMetallica,Metallica,I Disappear,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",51Vic2Yi71YKNtLbyJKgQt,https://p.scdn.co/mp3-preview/3aa362c05347e4e813125995f20e43afdc7e9d9a?cid=b8d3901151d34489a160e3cf0ab1fa94,I Disappear,False,266240.0,51.0,0.534,0.929,1.0,-3.609,1.0,0.047,0.000206,5.58e-05,0.036,0.447,122.733,4.0,rock,rock
Gotta Have ItJay Z Kanye West,Jay Z Kanye West,Gotta Have It,[],2aqe2NgAwmMlPgtf1MnGoy,,Watch The Throne,True,140746.0,59.0,,,,,,,,,,,,,,
Looking For YouKirk Franklin,Kirk Franklin,Looking For You,"['gospel', 'gospel r&b']",7lXbmBVZsyhxsxBzodG1w3,https://p.scdn.co/mp3-preview/2347ae9e589a58b3d087bedaaf16ebe61c3638f3?cid=b8d3901151d34489a160e3cf0ab1fa94,Hero,False,246560.0,50.0,0.81,0.72,1.0,-4.793,1.0,0.0503,0.0138,0.0,0.221,0.805,121.984,4.0,gospel r&b,gospel r&b
Keg In The ClosetKenny Chesney,Kenny Chesney,Keg In The Closet,"['contemporary country', 'country', 'country road']",3ggmtswnS5czhEAGDsm6D8,https://p.scdn.co/mp3-preview/755bb463fa1eec9beba30c6e29f0b0e2070e3d20?cid=b8d3901151d34489a160e3cf0ab1fa94,When The Sun Goes Down (Deluxe Version),False,212426.0,45.0,0.654,0.901,1.0,-6.401,1.0,0.0477,0.00446,4.68e-06,0.057,0.73,138.879,4.0,country,country
LocaShakira Featuring Dizzee Rascal,Shakira Featuring Dizzee Rascal,Loca,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",42k1KeBehAd83lrGt1okiC,https://p.scdn.co/mp3-preview/f1250c6c7045e6f9c0e840c7f65e6cc2799d8bf1?cid=b8d3901151d34489a160e3cf0ab1fa94,Sale el Sol,False,183693.0,66.0,0.437,0.962,8.0,-5.3,0.0,0.0928,0.0118,0.057,0.953,0.472,132.98,4.0,dance pop,pop
LegendDrake,Drake,Legend,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",1ID1QFSNNxi0hiZCNcwjUC,,If You're Reading This It's Too Late,True,241853.0,71.0,0.715,0.561,1.0,-7.605,1.0,0.0721,0.024,0.0,0.0769,0.297,100.076,4.0,pop rap,rap
GuapBig Sean,Big Sean,Guap,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1wcWdMlLjzp7Rx25JJN7c4,,Guap,True,271760.0,52.0,0.647,0.734,1.0,-6.094,1.0,0.166,0.305,0.0,0.425,0.578,146.163,4.0,pop rap,rap
My WayLimp Bizkit,Limp Bizkit,My Way,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'wrestling']",2gSVKxPDww9Eep5rdvtdem,,Chocolate Starfish And The Hot Dog Flavored Water,True,272973.0,71.0,0.587,0.873,6.0,-3.989,1.0,0.046,0.0188,0.0,0.687,0.591,97.068,4.0,post-grunge,post-grunge
Hollywood's Not AmericaFerras,Ferras,Hollywood's Not America,"['acoustic pop', 'idol', 'neo mellow']",5wizvr1JlRR3XWmKkOmEtV,,Aliens & Rainbows,False,195066.0,38.0,0.478,0.617,5.0,-6.162,1.0,0.0343,0.244,0.0,0.131,0.598,156.058,4.0,neo mellow,neo mellow
No Leaf CloverMetallica,Metallica,No Leaf Clover,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",0n4AllHzf3ma4ki20Y9h00,https://p.scdn.co/mp3-preview/03dadd1b10db635eb73ccefeb9ab164bbdf53b34?cid=b8d3901151d34489a160e3cf0ab1fa94,S&M,False,343200.0,50.0,0.246,0.952,3.0,-5.045,0.0,0.114,0.000558,0.00193,0.959,0.387,151.374,4.0,rock,rock
"I Smoke, I DrankBody Head Bangerz Featuring YoungBloodz",Body Head Bangerz Featuring YoungBloodz,"I Smoke, I Drank",[],,,,,,,,,,,,,,,,,,,,
Gucci GucciKreayshawn,Kreayshawn,Gucci Gucci,['escape room'],1ea97AUSazu2QZw9BnHJqK,https://p.scdn.co/mp3-preview/814884c6efca7edc00a1ff6486c9c7bcdcde875c?cid=b8d3901151d34489a160e3cf0ab1fa94,Somethin 'Bout Kreay,False,187840.0,54.0,0.712,0.924,10.0,-2.802,0.0,0.0683,0.165,1.77e-05,0.906,0.901,77.508,4.0,escape room,escape room
"Left, Right, LeftDrama",Drama,"Left, Right, Left","['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0vk5b6kj3QISHg4fpRPi6n,https://p.scdn.co/mp3-preview/6cdda2a1e46e3af3e1e0408c07c55f005c89d84a?cid=b8d3901151d34489a160e3cf0ab1fa94,Causin' Drama,True,217426.0,42.0,0.909,0.517,4.0,-11.018,1.0,0.165,0.00834,0.0,0.142,0.539,125.048,4.0,pop rap,rap
Fire FlameBirdman Featuring Lil Wayne,Birdman Featuring Lil Wayne,Fire Flame,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",2U0tVw78WKa3Xd9NhBEwMF,,Fire Flame,True,260413.0,42.0,0.652,0.7,8.0,-2.908,0.0,0.139,0.000679,0.0,0.184,0.628,148.119,4.0,pop rap,rap
It WasChely Wright,Chely Wright,It Was,"['country', 'country dawn']",1fC89py9z6DXa2mWvsGaJZ,,Single White Female,False,231093.0,28.0,0.528,0.577,3.0,-10.381,1.0,0.0412,0.204,1.2e-05,0.121,0.628,170.311,4.0,country,country
Next To YouMike Jones,Mike Jones,Next To You,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7xVwhsuZTUWhIyFeDH6rYr,https://p.scdn.co/mp3-preview/dd937eccda672dd952a286fb20020e63d7b2fbde?cid=b8d3901151d34489a160e3cf0ab1fa94,The Voice,True,221933.0,61.0,0.65,0.753,2.0,-4.745,0.0,0.0632,0.324,0.0,0.307,0.616,82.478,4.0,pop rap,rap
Look After YouThe Fray,The Fray,Look After You,"['neo mellow', 'piano rock', 'pop', 'pop rock']",5l6hpyTGBK0LAAxgPnqTQL,https://p.scdn.co/mp3-preview/4520b5e1a0e460f7481b91f7dfd3ba025111250b?cid=b8d3901151d34489a160e3cf0ab1fa94,How To Save A Life,False,266773.0,68.0,0.447,0.592,6.0,-3.015,0.0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,4.0,pop,pop
In Your ArmsNico & Vinz,Nico & Vinz,In Your Arms,"['art pop', 'art rock', 'experimental', 'experimental rock', 'melancholia', 'post-punk', 'psychedelic rock']",0LH5xRQz5D36FpIkYUFv2e,https://p.scdn.co/mp3-preview/e43fc9a32c5bedfcf4674c118b3012e7ccdc4ae7?cid=b8d3901151d34489a160e3cf0ab1fa94,Black Star Elephant,False,205800.0,57.0,0.431,0.81,7.0,-6.051,1.0,0.0958,0.299,0.0,0.249,0.674,110.118,4.0,art pop,pop
Livin' On A PrayerBon Jovi,Bon Jovi,Livin' On A Prayer,"['glam metal', 'rock']",37ZJ0p5Jm13JPevGcx4SkF,,Slippery When Wet,False,249293.0,84.0,0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,4.0,rock,rock
Gold DiggerKanye West Featuring Jamie Foxx,Kanye West Featuring Jamie Foxx,Gold Digger,"['chicago rap', 'rap']",1PS1QMdUqOal0ai3Gt7sDQ,,Late Registration,True,207626.0,79.0,0.638,0.699,1.0,-5.54,0.0,0.384,0.0223,0.0,0.0917,0.66,92.939,4.0,rap,rap
I Wanna Love YouAkon Featuring Snoop Dogg,Akon Featuring Snoop Dogg,I Wanna Love You,"['dance pop', 'pop', 'pop rap']",4xAk8Lw82G3YoVSOdVAsBx,,Konvicted,True,247066.0,68.0,0.866,0.46,0.0,-9.252,1.0,0.0423,0.0442,0.0,0.323,0.29,99.98,4.0,dance pop,pop
Hate It Or Love ItThe Game Featuring 50 Cent,The Game Featuring 50 Cent,Hate It Or Love It,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2wGSgTmgSF3xjRrHkTc25R,,The Documentary,True,206400.0,73.0,0.807,0.785,9.0,-4.947,1.0,0.204,0.122,0.0,0.123,0.424,99.975,4.0,pop rap,rap
Kiss KissChris Brown Featuring T-Pain,Chris Brown Featuring T-Pain,Kiss Kiss,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3wKKkGVn7cVSfgPeYYIiXG,https://p.scdn.co/mp3-preview/51a0dccc90d5bda1199bcdeec1d9dd33b2a1148c?cid=b8d3901151d34489a160e3cf0ab1fa94,Exclusive (Expanded Edition),False,250666.0,70.0,0.729,0.658,10.0,-3.386,0.0,0.225,0.0506,0.0,0.0693,0.551,140.043,3.0,dance pop,pop
GoodiesCiara Featuring Petey Pablo,Ciara Featuring Petey Pablo,Goodies,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",3dFwpxh2yH7C7p9BGEKLVB,https://p.scdn.co/mp3-preview/b0a0a8d4d836cc897fcb4a15bd0dfdcf5ec3198d?cid=b8d3901151d34489a160e3cf0ab1fa94,Goodies,False,223000.0,66.0,0.826,0.647,5.0,-6.306,0.0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,4.0,dance pop,pop
Glad You CameThe Wanted,The Wanted,Glad You Came,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",3AGOgQzp0YcPH41u9p7dOp,,The Wanted (Special Edition),False,198186.0,68.0,0.755,0.838,7.0,-4.5,0.0,0.0687,0.0643,1.59e-05,0.118,0.473,126.877,4.0,dance pop,pop
It's Goin' DownYung Joc,Yung Joc,It's Goin' Down,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",05Sgj1Hx03ZXc57gsV1kfX,https://p.scdn.co/mp3-preview/29b704def664479fbf634d2a74c210ff39d57dde?cid=b8d3901151d34489a160e3cf0ab1fa94,New Joc City (Explicit Content U.S. Version),True,241840.0,67.0,0.888,0.577,1.0,-7.702,0.0,0.0612,0.0986,0.0,0.131,0.609,84.003,4.0,pop rap,rap
LonelyAkon,Akon,Lonely,"['dance pop', 'pop', 'pop rap']",5QnM8r0kqFdM84k18aFE2V,,Trouble,True,235800.0,58.0,0.632,0.533,5.0,-7.873,0.0,0.0338,0.351,0.0,0.236,0.595,90.064,4.0,dance pop,pop
Just A Lil Bit50 Cent,50 Cent,Just A Lil Bit,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",4nva9EpKntUTs6CRSGBCn9,,The Massacre,True,237706.0,75.0,0.489,0.692,1.0,-6.672,1.0,0.41,0.0322,0.00608,0.315,0.527,96.946,4.0,pop rap,rap
Missing YouCase,Case,Missing You,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0CmXXEwul09Kf8X68lPA5l,,Open Letter,False,284666.0,54.0,0.613,0.602,1.0,-6.496,0.0,0.0497,0.287,0.0,0.0705,0.78,86.328,4.0,dance pop,pop
Lips Of An AngelHinder,Hinder,Lips Of An Angel,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",40LQiUUUKXVGyNs09lHVjW,,Extreme Behavior,False,261853.0,72.0,0.476,0.769,2.0,-5.344,1.0,0.0332,0.0328,0.0,0.197,0.287,129.051,4.0,pop rock,rock
It's Gonna Be Me'N Sync,'N Sync,It's Gonna Be Me,[],,,,,,,,,,,,,,,,,,,,
Most GirlsP!nk,P!nk,Most Girls,"['dance pop', 'pop', 'post-teen pop']",635PqgECfFbL0MNLogX7Yv,https://p.scdn.co/mp3-preview/168ee65d4b0238847241604fb36cf70bd1a33c16?cid=b8d3901151d34489a160e3cf0ab1fa94,Can't Take Me Home (Expanded Edition),False,298960.0,54.0,0.742,0.732,2.0,-6.046,0.0,0.0311,0.0424,0.00444,0.101,0.695,97.923,4.0,dance pop,pop
Let Me Hold YouBow Wow Featuring Omarion,Bow Wow Featuring Omarion,Let Me Hold You,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1oNToERLIN71YCPLbRIQGQ,https://p.scdn.co/mp3-preview/6fae246c6f03684e4c52cef28ab122db80704ab1?cid=b8d3901151d34489a160e3cf0ab1fa94,Wanted,False,248493.0,64.0,0.815,0.662,6.0,-8.244,1.0,0.199,0.0915,0.000409,0.0898,0.611,151.518,4.0,dance pop,pop
I'm N Luv (Wit A Stripper)T-Pain Featuring Mike Jones,T-Pain Featuring Mike Jones,I'm N Luv (Wit A Stripper),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",1lih9AUGlOI2qbAkptdBsr,https://p.scdn.co/mp3-preview/df2202a4c60742f9f46f29b6506c6304dfbf46cf?cid=b8d3901151d34489a160e3cf0ab1fa94,Rappa Ternt Sanga,True,265333.0,69.0,0.731,0.368,8.0,-10.38,1.0,0.0688,0.00544,0.0,0.193,0.512,145.171,4.0,dance pop,pop
Lose ControlMissy Elliott Featuring Ciara & Fat Man Scoop,Missy Elliott Featuring Ciara & Fat Man Scoop,Lose Control,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",0UaMYEvWZi0ZqiDOoHU3YI,https://p.scdn.co/mp3-preview/fe79cac4e5f67a23d54ea5e884d86af1b5248a88?cid=b8d3901151d34489a160e3cf0ab1fa94,The Cookbook,True,226863.0,68.0,0.904,0.813,4.0,-7.105,0.0,0.121,0.0311,0.00697,0.0471,0.81,125.461,4.0,dance pop,pop
No AirJordin Sparks Duet With Chris Brown,Jordin Sparks Duet With Chris Brown,No Air,[],3EXoXwJg7YCKBG0GZbJFqB,https://p.scdn.co/mp3-preview/7d163bfd32aaedf0f638d08431079239d165b982?cid=b8d3901151d34489a160e3cf0ab1fa94,No Air Duet With Chris Brown (Deluxe Single),False,264546.0,43.0,0.461,0.757,11.0,-5.01,1.0,0.212,0.0494,0.0,0.0603,0.333,159.997,4.0,,
Gotta Tell YouSamantha Mumba,Samantha Mumba,Gotta Tell You,"['australian pop', 'bubblegum dance', 'dance pop', 'europop']",7ccz9p1ErD6Kq5ZSQmyvLm,,Gotta Tell You,False,201066.0,44.0,0.729,0.752,0.0,-4.478,0.0,0.028,0.229,0.0,0.19,0.792,110.007,4.0,dance pop,pop
I Like ItEnrique Iglesias Featuring Pitbull,Enrique Iglesias Featuring Pitbull,I Like It,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",4nVyHATevhl5RC6Qmoko5H,,Euphoria (Standard US/Latin version),False,231786.0,65.0,0.659,0.935,10.0,-2.739,0.0,0.107,0.0253,0.0,0.0653,0.73,129.048,4.0,dance pop,pop
HotelCassidy Featuring R. Kelly,Cassidy Featuring R. Kelly,Hotel,"['adult standards', 'folk', 'lilith', 'vocal jazz']",4hHXhCRSnOKd6nMGaivmD0,https://p.scdn.co/mp3-preview/d1265ecabfd5a8c19f5e06ad86b6c55f80288a33?cid=b8d3901151d34489a160e3cf0ab1fa94,Split Personality,False,247040.0,55.0,0.68,0.659,0.0,-6.855,1.0,0.211,0.118,0.0,0.107,0.411,91.259,4.0,lilith,lilith
Luv U BetterLL Cool J,LL Cool J,Luv U Better,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0HJYzGavqzjiKMmm4F0UZv,,10,False,287000.0,53.0,0.646,0.812,6.0,-3.932,1.0,0.254,0.218,0.0,0.299,0.694,95.014,4.0,pop rap,rap
